loss_dir-001,val_loss_dir-001,loss_dir-002,val_loss_dir-002,loss_dir-003,val_loss_dir-003,loss_dir-004,val_loss_dir-004
0.2881715052894184,0.31678231090307235,0.29188812715666634,0.3181218163669109,0.2983896774905069,0.31258183911442755,0.3127193169934409,0.31794809848070144
0.28867052708353313,0.3165415628254414,0.29147428763764244,0.31731080800294875,0.2984320063676153,0.31360870599746704,0.3125318908265659,0.31790835604071616
0.2877971615110125,0.3169804458320141,0.2914609404546874,0.3175523336231709,0.29930919302361353,0.3159232033789158,0.31200648450425694,0.3174492733180523
0.2878833651542664,0.31693454816937444,0.29112924550260816,0.3181479561328888,0.2987107634544373,0.31293483987450604,0.31188176827771324,0.31862191542983054
0.2884434561644282,0.31654170095920564,0.2918486788868904,0.3174597063660622,0.2977461542401995,0.3160086590051651,0.3123107944216047,0.31781145960092544
0.2880193889141083,0.3164686442911625,0.2915679829461234,0.31779853090643884,0.29819121339491433,0.31492678210139274,0.31120780897991995,0.31797283634543416
0.2879855502929006,0.31685299158096314,0.2908820323646069,0.318374130576849,0.29728490561246873,0.3157135216891765,0.31201075677360807,0.31806992650032045
0.28802282874073304,0.3161767438054085,0.2908024285520826,0.3180546583235264,0.29741893325533186,0.3160127118229866,0.3111020960978099,0.318221120685339
0.28800848254135675,0.3165629881620407,0.2900735631585121,0.3172421376407146,0.2965206318667957,0.3144204910099506,0.31109895493303025,0.31785579085350035
0.2874373544539724,0.3166502274572849,0.2905713383640562,0.3170897559821605,0.2967372890029635,0.3138747835159302,0.31104108787008694,0.3185207521915436
0.2873979219368526,0.3165719093382359,0.28961832395621706,0.3171046033501625,0.2962308084326131,0.3143016424775124,0.3116140816892896,0.31754200011491773
0.28694818658488136,0.31667923778295515,0.289886036408799,0.3181963089108467,0.2960395770413535,0.3128786472976208,0.31160968925271715,0.31771398827433583
0.2866879447230271,0.31705756068229674,0.28949552550911906,0.3183850358426571,0.296128123998642,0.31477982744574545,0.31041141684566226,0.3196328689157963
0.2864779298858983,0.3168391884863377,0.2886356728417533,0.31835684284567833,0.2958597726055554,0.313986656665802,0.30987839485917773,0.3186484262347221
0.2864576507891927,0.3178065146505833,0.2888168609568051,0.31822472855448725,0.2951760143041611,0.31467953339219096,0.3111921352999551,0.31859095618128774
0.2866099474685533,0.3169339330494404,0.28907629464353835,0.3189860941469669,0.2953515944736345,0.31594892546534536,0.3093568799751146,0.3181419248878956
0.28605914626802714,0.3166865882277489,0.28864943789584296,0.3177270404994488,0.2957180844885962,0.31585375651717185,0.30940776893070765,0.3181987534463406
0.28618200197815896,0.3173867957293987,0.28849300923092025,0.3185814695060253,0.2955350213817188,0.3161646403372288,0.3106345289519855,0.3189681668579578
0.2859149387904576,0.31681624680757525,0.2884425971124853,0.3185558430850506,0.2945228953446661,0.3137416285276413,0.3097461459892137,0.31776961162686346
0.2857441789337567,0.3169732025265693,0.28885084795100346,0.3193462032079697,0.294004202740533,0.3146062326431274,0.309739283152989,0.319420395642519
0.28552342504262923,0.3174194106459617,0.28889498561620713,0.31960041612386697,0.2947514726647309,0.3141101880371571,0.3087924380387579,0.3181404684484005
0.2852402946778706,0.3171529084444046,0.28797181610550204,0.3194623650610447,0.2940952375531197,0.31485116690397263,0.309181952050754,0.3173626272380352
0.28528135823352,0.316525408923626,0.2876649173242705,0.31906812369823456,0.29413213410547806,0.3142157135903835,0.30897772567612786,0.3173872675001621
0.28502277433872225,0.3168188440799713,0.2879060792071479,0.31859396696090697,0.2934498716677938,0.3149314296245575,0.3087420676435743,0.3173960664868355
0.2852030080343996,0.3162053009867668,0.2873683468571731,0.31833687171339986,0.29333915774311337,0.3145259024202824,0.3080089556319373,0.3169643485546112
0.28498623371124265,0.3163089695572853,0.2870643707258361,0.3181023629009724,0.2935140367065157,0.31475430995225906,0.30933365310941424,0.31806357219815257
0.28499859720468523,0.31657578065991404,0.2867157750896045,0.3188450011610985,0.2928991572133132,0.3125369921326637,0.30883552208542825,0.31761426880955695
0.284783650296075,0.3167937763035297,0.2871159493923187,0.3184439238905907,0.29250295545373645,0.31400400906801224,0.3090000463383538,0.31691507637500765
0.2843842395714351,0.3169367003440857,0.2874720577682768,0.3180366790294647,0.29238074773124284,0.3142731639742851,0.30881528300898414,0.31704352915287015
0.2847424368773188,0.31795828431844714,0.28655893728137016,0.3175103551149368,0.29247698475207595,0.3130980326235294,0.30788699729102,0.3168187189102173
0.2849873896156039,0.3164822247624397,0.28640925426568303,0.31810878664255143,0.2921113874231066,0.31481553599238393,0.30793582392590385,0.3178725932538509
0.2840871808784349,0.3162199629843235,0.2862472752375262,0.3189587512612343,0.2919622121112687,0.3140338128805161,0.30764013805559703,0.3172795414924622
0.2836776722754751,0.3163899704813957,0.28563200661114285,0.31908259794116023,0.29129746620144165,0.3137083294987679,0.3088386133313179,0.3178538316488266
0.284273588018758,0.31723933130502696,0.2853258152093206,0.31985368579626083,0.29199495613574983,0.3147624413669109,0.3070743803467069,0.31820966720581056
0.28366481566003393,0.3162015932798385,0.2853834420442581,0.3188394422829151,0.29118036329746244,0.3142359572649002,0.30718540123530796,0.317925636023283
0.2834265204412597,0.31605442717671395,0.28515305827770915,0.3185284198820591,0.29097276968615393,0.31416116550564765,0.30750251774277004,0.31869350284338
0.2839073611157281,0.3165093217790127,0.28422531741006035,0.31894151255488395,0.2906779051891395,0.3146561126410961,0.30814277827739717,0.31795443132519724
0.2833951200757708,0.3169321769475937,0.28459499201604305,0.31835350424051284,0.29125444463321143,0.3128708863258362,0.3066956326365471,0.3197534754872322
0.2833364262112549,0.3166795781254768,0.28490322626062803,0.3201399257779121,0.29002740553447176,0.3136302039027214,0.30815505236387253,0.31970253959298134
0.28339984863996504,0.3161961276829243,0.2840839795768261,0.3190448009967804,0.29011281856468746,0.31365753918886186,0.30653212262051444,0.31858900204300883
0.2827835134097508,0.31604901447892186,0.2844913128231253,0.3176239265501499,0.29000218361616137,0.3138878682255745,0.3070232746856553,0.31721541330218317
0.2826957889965602,0.31588303968310355,0.2838221007159778,0.3171101854741573,0.29078026243618554,0.313426780551672,0.3070192236985479,0.31917191922664645
0.2824437816228185,0.3161564795672894,0.2840741702488491,0.3181897132098675,0.28996217037950245,0.3154288484156132,0.3064497051494462,0.3171767473220825
0.2825656523661954,0.3160281114280224,0.2850120876516615,0.3178854900598526,0.29028193269457137,0.31379015609621996,0.3064017026552132,0.31803942993283274
0.2827243001333305,0.3165273594856262,0.2836064636707306,0.3181690271198749,0.28952470400503705,0.3141855250298977,0.3070262151105063,0.31871206283569337
0.2825848496385983,0.3171054378151893,0.2828941652817385,0.3182938911020756,0.2893120872122901,0.3147473388910293,0.3064871983868735,0.31763184115290644
0.2823635624987739,0.3162320390343666,0.2835291781595775,0.3184193694591522,0.2893016295773642,0.314882852435112,0.3057813171829496,0.3177401466667652
0.281745595484972,0.3168085454404354,0.2829645972166743,0.3193719282746315,0.2895161454166685,0.3151432280242443,0.3043719666344779,0.31818542316555976
0.2817883893847465,0.31658499091863634,0.2839383717094149,0.3183118037879467,0.2887686568711485,0.3150131548941135,0.3041499225156648,0.3178369592130184
0.28155258840748243,0.31689054921269416,0.2826141245663166,0.3191396158933639,0.2886948899499008,0.3136563117802143,0.3045396651540484,0.31723424717783927
0.2815811608518873,0.31711361348629,0.28269389548471996,0.3190349063277245,0.2886386392371995,0.3152909579873085,0.305122349517686,0.31670051634311674
0.28172374878610884,0.3170898599922657,0.2822971143892833,0.3176942804455757,0.2886273115873337,0.3154207129776478,0.3053888984024525,0.3190168061852455
0.2818603924342564,0.31650214225053785,0.28204028350966315,0.31868028700351714,0.2884659071053777,0.3146211302280426,0.3044743610279901,0.3167325393110514
0.28198982658130783,0.31642321884632113,0.2822229807930333,0.3187058894336224,0.288223869992154,0.31561035081744193,0.30403605805976053,0.31779877737164497
0.2807986084903989,0.3171423010528088,0.28172809832862444,0.31978263035416604,0.2880610632044928,0.3162452754378319,0.30446864898715703,0.31701065972447395
0.2810419263584273,0.3165582403540611,0.2824289562446731,0.31808663174510005,0.2884804217943123,0.31470619708299635,0.3034941683922495,0.318031720072031
0.2811096493686949,0.3174306112527847,0.28272649816104345,0.3187376257777214,0.2875594256179673,0.3151086628437042,0.30365859078509466,0.3174443052709103
0.2814113827688353,0.3172310894727707,0.28286575855953355,0.31810869365930555,0.2874906203576497,0.3144661478698253,0.30328336166484016,0.31788341894745825
0.28256412382636753,0.3180883798003197,0.2822175709264619,0.3189620843529701,0.286658390717847,0.31376263171434404,0.30345055971826823,0.3169660668075085
